ID,Positive,Negative,Tweet
1355802244059258883,,,แต้ว ณฐพร เว้นวักการกักตัว ส่งผลร้านคาเฟ่ต้องปิดร้าน เพื่อรับผิดชอบการมาของนางเอกดัง
1355789144958484480,,,รายงานสถานการณ์ผู้ติดเชื้อโควิดระบาดระลอกใหม่วันที่ ม.ค. เวลา . น.เช็กสถานการณ์ผู้ติดเชื้อโควิด ทั่วประเทศ
1355782382331150336,,,น่าชื่นใจ พบคนกรุงเทพฯ ใส่ หน้ากากอนามัย ถูกต้อง
1355775220645208065,,,โรงเรียนสังกัด กทม. เตรียมพร้อมเปิดเทอม ให้นักเรียนเลือกสอบ ตามสมัครใจ ขณะ ยังคงจุดคัดกรองโควิดเข้าออก กรุงเทพฯ เริ่มพรุ่งนี้
1355770284821901313,,,ปิดอยู่วัน คือปิดวันนี้ เปิดพรุ่งนี้ ว่าซ่านนน
1355760677718118400,,,จังหวัด ติดเชื้อในประเทศ วันนี้ กรุงเทพฯ พบทารก เดือนป่วยโควิด
1355760471257739265,,,#ไอคอนสยาม ปิดวันนี้ ม.ค. เพื่อ เป็นเวลา วัน ยืนยันกลุ่มพนง.ร้านค้าทั้ง คน ไม่มีผู้ติดเชื้อ
1355757001851109378,,,ศบค. เผย ระบบ ตรวจจับการใส่หน้ากาก คนกทม. ใน เขตพบว่า • . ใส่หน้ากากถูกต้อง • . ใส่ไม่ถูกต้อง ปิดไม่ถึงจมูกพาดไว้ใต้คางใส่หน้ากากคล้องไว้แต่เปิดปากและจมูก • . ไม่ใส่หน้ากาก โดยเขตดอนเมืองใส่หน้ากากน้อยสุด ไม่ถึง
1355755484201033729,,,สวมหน้ากากตอนเข้าร้านแล้วยังไง ทุกวันนี้เวลาไปกินข้าวนอกบ้าน ต่อให้พกช้อน พกแก้วไปเอง แต่เวลากินก็ต้องถอดแมส ต้องอ้าปาก ต้องหายใจ ยังไงๆก็มีโอกาสรับเชื้ออยู่ดี
1355748180818866176,,,#โควิด ตอนนี้ที่มหาสารคามยอดคนติดเยอะมากเลย เพราะคนเห็นแก่ตัวมากจากพื้นที่สีแดงไม่ยอมกักตัว อยากให้เป็นข่าว
1355734631828631553,,,พรุ่งนี้คลายล็อกวันแรก อะไรเปิดได้บ้าง เช็กเลย
1355730354234032129,,,อัพเดทสถานการณ์ ณ วันที่ ม.ค.
1355730108632367108,,,ห้างสรรพสินค้าศูนย์การค้า คลายล็อก กลับมาเปิดปิดปกติ ดีเดย์ กุมภาพันธ์
